Manager,Date,Agent Group,Agent Name,Interaction Type,Accepted,Rejected,Short,Engage Time,Hold Time,Wrap Time,Handle Time,Handle Time Minutes,Avg Engage Time,Avg Hold Time,Avg Wrap Time,Avg Handle Time,Engage Time %
Manager2,7/6/2019,Queue1,Agent12,Internal,1,0,0,00:00:57,00:00:00,00:01:01,00:01:58,2,00:00:57,00:00:00,00:01:01,00:01:58,0.04%
Manager2,7/6/2019,Queue1,Agent12,Outbound,10,0,0,01:04:02,00:26:18,00:10:01,02:00:40,121,00:06:24,00:04:23,00:01:00,00:10:03,2.40%
Manager2,7/6/2019,Queue1,Agent13,Inbound,136,0,2,06:01:44,01:50:29,02:15:23,10:22:20,622,00:02:40,00:01:25,00:01:00,00:04:27,13.59%
Manager2,7/6/2019,Queue1,Agent13,Internal,6,0,0,00:10:23,00:00:04,00:05:48,00:16:15,16,00:01:44,00:00:04,00:00:58,00:02:43,0.39%
Manager2,7/6/2019,Queue1,Agent13,Outbound,13,0,0,00:54:30,00:11:01,00:12:07,01:39:17,99,00:04:12,00:01:34,00:00:56,00:05:50,2.05%
Manager2,7/6/2019,Queue1,Agent16,Inbound,59,0,0,06:00:35,02:01:34,00:54:19,09:15:19,555,00:06:07,00:03:07,00:00:56,00:09:06,13.52%
Manager2,7/6/2019,Queue1,Agent16,Internal,12,0,0,00:33:58,00:04:52,00:11:15,00:50:05,50,00:02:50,00:02:26,00:00:56,00:04:10,1.27%
Manager2,7/6/2019,Queue1,Agent16,Outbound,36,0,1,03:59:49,01:09:11,00:33:20,06:29:23,389,00:06:40,00:02:40,00:00:57,00:09:03,8.99%
Manager3,7/6/2019,Queue2,Agent29,Inbound,132,0,0,05:46:20,04:58:37,02:11:12,13:07:52,788,00:02:37,00:02:47,00:01:00,00:05:53,13.48%
Manager3,7/6/2019,Queue2,Agent29,Outbound,8,0,0,00:11:57,00:18:42,00:08:02,00:43:31,44,00:01:30,00:06:14,00:01:00,00:05:26,0.47%
Manager3,7/6/2019,Queue2,Agent30,Inbound,37,0,0,05:13:55,01:10:27,00:34:00,07:47:53,468,00:08:29,00:02:49,00:00:57,00:11:42,12.10%
Manager3,7/6/2019,Queue2,Agent30,Internal,3,0,0,00:02:34,00:00:00,00:03:02,00:05:36,6,00:00:51,00:00:00,00:01:01,00:01:52,0.10%
Manager3,7/6/2019,Queue2,Agent30,Outbound,27,0,0,03:26:43,00:39:28,00:25:11,04:55:35,296,00:07:39,00:02:12,00:01:00,00:09:14,7.97%
Manager4,7/6/2019,Queue2,Agent36,Inbound,54,0,0,07:09:43,01:03:54,00:51:58,09:20:32,561,00:07:57,00:02:22,00:01:00,00:10:01,16.83%
Manager4,7/6/2019,Queue2,Agent36,Internal,13,0,0,00:24:53,00:05:52,00:12:48,00:43:33,44,00:01:55,00:02:56,00:00:59,00:03:21,0.97%
Manager4,7/6/2019,Queue2,Agent36,Outbound,22,0,0,03:55:53,00:23:53,00:20:40,05:05:06,305,00:10:43,00:01:36,00:00:56,00:12:43,9.24%
Manager5,7/6/2019,Queue3,Agent45,Inbound,96,0,0,08:06:53,03:46:28,01:29:32,13:48:59,829,00:05:04,00:03:01,00:00:58,00:08:33,18.34%
Manager5,7/6/2019,Queue3,Agent45,Internal,5,0,0,00:07:54,00:00:00,00:04:47,00:12:41,13,00:01:35,00:00:00,00:00:57,00:02:32,0.30%
Manager5,7/6/2019,Queue3,Agent45,Outbound,9,0,0,01:15:29,00:23:34,00:07:12,02:02:12,122,00:08:23,00:02:57,00:00:48,00:12:13,2.84%
Manager5,7/6/2019,Queue3,Agent47,Inbound,141,0,0,10:51:06,00:59:58,02:14:48,14:20:41,861,00:04:37,00:01:43,00:00:58,00:05:59,24.51%
Manager5,7/6/2019,Queue3,Agent47,Internal,4,0,0,00:13:34,00:08:10,00:04:02,00:25:46,26,00:03:24,00:04:05,00:01:01,00:06:27,0.51%
Manager5,7/6/2019,Queue3,Agent47,Outbound,18,0,0,02:14:32,00:09:06,00:12:19,02:54:27,174,00:07:28,00:01:49,00:00:53,00:08:43,5.06%
Manager5,7/6/2019,Queue3,Agent49,Inbound,52,0,0,07:09:04,00:31:35,00:45:27,08:41:43,522,00:08:15,00:01:16,00:00:53,00:09:51,16.01%
Manager5,7/6/2019,Queue3,Agent49,Internal,3,0,0,00:14:58,00:00:00,00:02:00,00:21:17,21,00:04:59,00:00:00,00:01:00,00:07:06,0.56%
Manager5,7/6/2019,Queue3,Agent49,Outbound,22,0,0,03:54:22,00:13:05,00:19:34,05:24:49,325,00:10:39,00:01:38,00:00:56,00:11:12,8.74%
Manager1,7/7/2019,Queue1,Agent2,Inbound,94,0,1,05:42:55,00:58:35,01:33:01,08:32:25,512,00:03:39,00:00:46,00:01:00,00:05:17,21.42%
Manager1,7/7/2019,Queue1,Agent2,Internal,5,0,0,00:24:49,00:00:00,00:05:02,00:29:51,30,00:04:58,00:00:00,00:01:00,00:05:58,1.55%
Manager1,7/7/2019,Queue1,Agent2,Outbound,10,0,0,01:01:01,00:16:38,00:08:05,01:49:08,109,00:06:06,00:02:23,00:01:01,00:07:17,3.81%
Manager1,7/7/2019,Queue1,Agent8,Inbound,41,0,0,07:40:49,02:24:30,00:39:24,10:51:26,651,00:11:14,00:04:01,00:00:59,00:15:31,28.75%
Manager1,7/7/2019,Queue1,Agent8,Outbound,2,0,0,00:15:58,00:07:07,00:02:02,00:27:52,28,00:07:59,00:03:34,00:01:01,00:13:56,1.00%
Manager2,7/7/2019,Queue1,Agent12,Inbound,78,0,1,06:10:50,02:25:53,01:18:48,10:08:51,609,00:04:45,00:02:13,00:01:01,00:07:48,23.13%
Manager2,7/7/2019,Queue1,Agent12,Internal,1,0,0,00:02:54,00:00:00,00:01:00,00:03:54,4,00:02:54,00:00:00,00:01:00,00:03:54,0.18%
Manager2,7/7/2019,Queue1,Agent12,Outbound,10,0,0,01:09:12,00:36:07,00:09:34,02:10:07,130,00:06:55,00:05:10,00:00:57,00:13:01,4.32%
Manager2,7/7/2019,Queue1,Agent13,Inbound,88,0,0,04:28:31,01:05:06,01:27:05,07:08:01,428,00:03:03,00:01:03,00:01:00,00:04:49,16.86%
Manager2,7/7/2019,Queue1,Agent13,Internal,3,0,0,00:07:18,00:00:00,00:03:01,00:11:30,12,00:02:26,00:00:00,00:01:00,00:03:50,0.46%
Manager2,7/7/2019,Queue1,Agent13,Outbound,9,0,0,01:02:19,00:06:36,00:09:04,01:27:14,87,00:06:55,00:02:12,00:01:00,00:09:42,3.91%
Manager2,7/7/2019,Queue1,Agent16,Inbound,48,0,0,03:34:25,01:26:31,00:46:55,05:53:59,354,00:04:28,00:02:24,00:01:00,00:07:22,13.39%
Manager2,7/7/2019,Queue1,Agent16,Internal,5,0,0,00:13:31,00:04:59,00:05:01,00:23:31,24,00:02:42,00:04:59,00:01:00,00:04:42,0.84%
Manager2,7/7/2019,Queue1,Agent16,Outbound,27,0,0,03:06:24,01:06:22,00:26:14,05:07:25,307,00:06:54,00:02:53,00:01:01,00:10:59,11.64%
Manager3,7/7/2019,Queue2,Agent29,Inbound,99,0,0,03:59:00,02:37:33,01:37:36,08:24:04,504,00:02:25,00:02:09,00:01:00,00:05:02,15.12%
Manager3,7/7/2019,Queue2,Agent29,Internal,2,0,0,00:04:06,00:01:02,00:02:01,00:07:09,7,00:02:03,00:01:02,00:01:01,00:03:35,0.26%
Manager3,7/7/2019,Queue2,Agent29,Outbound,6,0,0,00:15:59,00:18:32,00:06:01,00:49:45,50,00:02:40,00:03:05,00:01:00,00:07:06,1.01%
Manager3,7/7/2019,Queue2,Agent30,Inbound,36,0,0,06:32:15,01:02:51,00:29:37,08:47:25,527,00:10:54,00:02:44,00:00:52,00:13:53,24.63%
Manager3,7/7/2019,Queue2,Agent30,Internal,3,0,0,00:11:12,00:02:15,00:02:01,00:27:49,28,00:03:44,00:02:15,00:01:01,00:09:16,0.70%
Manager3,7/7/2019,Queue2,Agent30,Outbound,13,0,0,01:36:45,00:27:26,00:10:11,02:23:28,143,00:07:27,00:03:55,00:00:51,00:11:02,6.08%
Manager4,7/7/2019,Queue2,Agent36,Inbound,43,0,1,04:13:34,00:35:51,00:43:22,05:37:09,337,00:05:54,00:01:53,00:01:01,00:07:50,15.92%
Manager4,7/7/2019,Queue2,Agent36,Internal,4,0,0,00:07:18,00:00:00,00:04:04,00:11:22,11,00:01:50,00:00:00,00:01:01,00:02:51,0.46%
Manager4,7/7/2019,Queue2,Agent36,Outbound,18,0,0,03:07:12,00:08:40,00:17:12,03:49:46,230,00:10:24,00:01:05,00:00:57,00:12:46,11.75%
Manager5,7/7/2019,Queue3,Agent45,Inbound,73,0,0,05:20:56,01:42:55,01:07:18,08:25:15,505,00:04:24,00:02:06,00:00:56,00:06:44,20.02%
Manager5,7/7/2019,Queue3,Agent45,Internal,7,0,0,00:15:05,00:00:00,00:06:05,00:21:10,21,00:02:09,00:00:00,00:00:52,00:03:01,0.94%
Manager5,7/7/2019,Queue3,Agent45,Outbound,8,0,0,01:20:02,00:19:52,00:06:17,01:57:58,118,00:10:00,00:03:58,00:00:47,00:13:06,4.99%
Manager5,7/7/2019,Queue3,Agent47,Inbound,52,0,0,04:21:58,00:48:16,00:48:37,06:05:21,365,00:05:02,00:03:43,00:00:58,00:07:02,24.90%
Manager5,7/7/2019,Queue3,Agent47,Internal,1,0,0,00:06:00,00:03:47,00:00:00,00:09:47,10,00:06:00,00:03:47,00:00:00,00:09:47,0.57%
Manager5,7/7/2019,Queue3,Agent47,Outbound,11,0,0,01:35:32,00:01:42,00:10:18,01:55:45,116,00:08:41,00:00:51,00:00:56,00:10:31,9.08%
Manager5,7/7/2019,Queue3,Agent49,Inbound,24,0,0,03:48:48,00:06:54,00:21:19,04:30:53,271,00:09:32,00:00:59,00:00:53,00:11:17,21.54%
Manager5,7/7/2019,Queue3,Agent49,Internal,2,0,0,00:20:11,00:13:30,00:01:56,00:35:37,36,00:10:06,00:13:30,00:00:58,00:17:49,1.90%
Manager5,7/7/2019,Queue3,Agent49,Outbound,15,0,0,02:44:17,00:08:31,00:11:30,03:18:47,199,00:10:57,00:01:42,00:00:49,00:13:15,15.47%
Manager1,7/9/2019,Queue1,Agent2,Inbound,185,0,1,12:35:05,04:13:13,03:03:27,20:08:07,1208,00:04:05,00:01:38,00:01:00,00:06:22,28.74%
Manager1,7/9/2019,Queue1,Agent2,Internal,2,0,0,00:06:26,00:00:00,00:02:01,00:08:27,8,00:03:13,00:00:00,00:01:01,00:04:14,0.24%
Manager1,7/9/2019,Queue1,Agent2,Outbound,12,0,0,00:59:52,00:14:25,00:11:10,01:43:49,104,00:04:59,00:01:36,00:01:01,00:07:25,2.28%
Manager1,7/9/2019,Queue1,Agent8,Inbound,95,0,0,13:55:31,04:17:23,01:26:19,19:52:21,1192,00:08:48,00:03:08,00:00:58,00:12:18,31.02%
Manager1,7/9/2019,Queue1,Agent8,Internal,1,0,0,00:00:07,00:00:00,00:00:01,00:00:08,0,00:00:07,00:00:00,00:00:01,00:00:08,0.00%
Manager1,7/9/2019,Queue1,Agent8,Outbound,9,0,0,00:56:28,00:13:41,00:05:43,01:21:47,82,00:06:16,00:02:44,00:00:49,00:09:05,2.10%
Manager2,7/9/2019,Queue1,Agent12,Inbound,150,0,0,12:27:02,05:50:15,02:26:44,20:55:36,1256,00:04:59,00:02:32,00:01:00,00:08:19,28.15%
Manager2,7/9/2019,Queue1,Agent12,Internal,3,0,0,00:04:04,00:00:04,00:03:00,00:07:08,7,00:01:21,00:00:04,00:01:00,00:02:23,0.15%
Manager2,7/9/2019,Queue1,Agent12,Outbound,14,0,0,01:25:28,00:35:24,00:14:06,02:28:07,148,00:06:06,00:03:13,00:01:00,00:10:35,3.22%
Manager2,7/9/2019,Queue1,Agent13,Inbound,188,0,0,11:19:43,04:34:30,03:02:57,19:11:18,1151,00:03:37,00:02:00,00:01:00,00:06:04,25.55%
Manager2,7/9/2019,Queue1,Agent13,Internal,2,0,0,00:04:02,00:00:04,00:02:02,00:06:08,6,00:02:01,00:00:04,00:01:01,00:03:04,0.15%
Manager2,7/9/2019,Queue1,Agent13,Outbound,14,0,0,01:03:03,00:08:24,00:13:05,01:34:44,95,00:04:30,00:01:24,00:01:00,00:06:46,2.37%
Manager2,7/9/2019,Queue1,Agent16,Inbound,78,0,1,09:16:28,03:08:00,01:12:52,13:53:40,834,00:07:08,00:03:05,00:00:57,00:10:25,21.14%
Manager2,7/9/2019,Queue1,Agent16,Internal,5,1,0,00:09:31,00:03:41,00:05:03,00:29:32,30,00:01:54,00:01:51,00:01:01,00:04:55,0.36%
Manager2,7/9/2019,Queue1,Agent16,Outbound,35,0,0,03:35:05,01:40:30,00:32:28,06:26:49,387,00:06:09,00:04:11,00:00:57,00:09:26,8.17%
Manager3,7/9/2019,Queue2,Agent29,Inbound,172,0,2,08:17:33,09:30:01,02:49:56,20:56:22,1256,00:02:54,00:03:59,00:01:00,00:07:11,18.81%
Manager3,7/9/2019,Queue2,Agent29,Internal,2,0,0,00:04:28,00:02:02,00:02:01,00:08:31,9,00:02:14,00:01:01,00:01:01,00:04:16,0.17%
Manager3,7/9/2019,Queue2,Agent29,Outbound,10,0,0,00:16:10,00:25:55,00:09:05,01:04:44,65,00:01:37,00:04:19,00:01:01,00:05:24,0.61%
Manager3,7/9/2019,Queue2,Agent30,Inbound,56,0,0,06:09:08,01:34:42,00:51:34,09:37:57,578,00:06:36,00:02:22,00:00:56,00:09:48,13.85%
Manager3,7/9/2019,Queue2,Agent30,Internal,2,0,0,00:02:27,00:00:00,00:02:01,00:04:28,4,00:01:14,00:00:00,00:01:01,00:02:14,0.09%
Manager3,7/9/2019,Queue2,Agent30,Outbound,32,0,0,03:53:41,01:24:58,00:26:10,06:06:29,366,00:07:18,00:04:15,00:00:54,00:11:06,8.77%
Manager4,7/9/2019,Queue2,Agent36,Inbound,94,0,0,10:34:20,03:02:21,01:30:52,15:18:49,919,00:06:45,00:03:35,00:00:59,00:09:46,23.87%
Manager4,7/9/2019,Queue2,Agent36,Internal,6,0,1,00:13:41,00:05:50,00:06:04,00:25:35,26,00:02:17,00:02:55,00:01:01,00:04:16,0.51%
Manager4,7/9/2019,Queue2,Agent36,Outbound,21,0,0,02:47:26,00:29:21,00:21:10,03:56:10,236,00:07:58,00:01:57,00:01:00,00:11:15,6.30%
Manager5,7/9/2019,Queue3,Agent45,Inbound,135,0,0,11:00:37,05:29:29,02:05:13,18:52:06,1132,00:04:54,00:03:10,00:00:56,00:08:23,24.86%
Manager5,7/9/2019,Queue3,Agent45,Internal,4,0,0,00:29:18,00:29:22,00:01:20,01:00:00,60,00:07:20,00:14:41,00:00:20,00:15:00,1.10%
Manager5,7/9/2019,Queue3,Agent45,Outbound,12,0,0,01:24:00,00:36:34,00:08:56,02:30:02,150,00:07:00,00:05:13,00:00:49,00:11:32,3.16%
Manager5,7/9/2019,Queue3,Agent47,Inbound,157,0,0,11:40:24,03:04:29,02:22:36,17:36:49,1057,00:04:28,00:03:21,00:00:57,00:06:31,27.79%
Manager5,7/9/2019,Queue3,Agent47,Internal,3,0,0,00:07:46,00:00:00,00:03:00,00:10:46,11,00:02:35,00:00:00,00:01:00,00:03:35,0.31%
Manager5,7/9/2019,Queue3,Agent47,Outbound,11,0,1,00:53:16,00:00:52,00:10:16,01:17:11,77,00:04:51,00:00:52,00:00:56,00:06:26,2.11%
Manager5,7/9/2019,Queue3,Agent49,Inbound,43,0,0,08:07:17,00:22:45,00:36:10,09:13:39,554,00:11:20,00:01:20,00:00:54,00:12:35,29.82%
Manager5,7/9/2019,Queue3,Agent49,Internal,5,0,0,00:16:39,00:01:27,00:02:27,00:20:33,21,00:03:20,00:00:44,00:00:29,00:04:07,1.02%
Manager5,7/9/2019,Queue3,Agent49,Outbound,11,0,0,02:53:48,00:05:07,00:09:27,03:33:22,213,00:15:48,00:01:17,00:00:57,00:16:25,10.64%
